campaign_id,campaign_name,product,audience_segment,region,channel,launch_date,end_date,spend_amount,impressions,clicks,conversions,ctr,conversion_rate,revenue_generated,roi,campaign_status,campaign_objective,target_audience_size,actual_reach
CMP12142,Demat Account Special Offer,Credit Card Upgrade,Premium Card Holders,West India,Call Center,2025-03-12,2025-06-01,639185,5113480,367062,44676,7.18,12.17,1593905652,2492.65,Paused,Acquisition,4755210,1009593
CMP12143,Exclusive Mutual Fund Deal,Business Loan,Self-Employed,Pune,Email,2025-05-11,2025-08-01,2154569,19391121,1736969,308911,8.96,17.78,8460763379,3925.89,Paused,Cross-sell,1586049,790868
CMP12144,Exclusive Savings Account Deal,Demat Account,Premium Card Holders,East India,WhatsApp,2023-09-27,2023-11-30,676123,7437353,464156,37001,6.24,7.97,1142627881,1688.97,Paused,Re-engagement,3263376,2436580
CMP12145,Dussehra Education Loan Offer,Life Insurance,Salaried Gen-Z,Kochi,Call Center,2025-09-22,2025-10-19,4459005,44590050,2874837,472087,6.45,16.42,18060632359,4049.37,Scheduled,Brand Awareness,437401,1094977
CMP12146,Current Account EMI Special,Forex Card,Mass Affluent,Hyderabad,Push Notification,2024-02-24,2024-05-02,1586813,7934065,803497,162614,10.13,20.24,6817104108,4295.1,Paused,Cross-sell,4929164,46865
CMP12147,Exclusive Current Account Deal,Business Loan,Salaried Millennials,South India,Push Notification,2023-08-15,2023-10-07,1759594,7038376,444986,89277,6.32,20.06,975708333,553.51,Paused,Retention,3267351,23584
CMP12148,August Education Loan Bonanza,Car Loan,Existing Loan Customers,Pan India,Email,2025-05-10,2025-06-23,1666050,4998150,262746,34852,5.26,13.26,969791752,581.09,Active,Re-engagement,4379099,1302667
CMP12149,Premium Personal Loan Upgrade,Life Insurance,SMB Owners,Nagpur,SMS,2023-05-13,2023-06-27,120462,1686468,95889,5472,5.69,5.71,84498624,700.45,Scheduled,Retention,2735267,539038
CMP12150,Winter EMI Card Fest,Current Account,Women Professionals,Chandigarh,WhatsApp,2024-04-14,2024-06-24,728332,2913328,386179,62313,13.26,16.14,929211456,1274.81,Scheduled,Retention,572937,2362962
CMP12151,NRI Account Flash Sale,Savings Account,Existing Loan Customers,Indore,Email,2024-11-16,2025-01-11,913814,3655256,183482,33241,5.02,18.12,522548520,570.83,Scheduled,Retention,3300707,2735205
CMP12152,June Forex Card Bonanza,Car Loan,Retired Professionals,Pune,Push Notification,2024-09-14,2024-11-22,4304016,17216064,572347,103027,3.32,18.0,1584349206,367.11,Cancelled,Acquisition,1461502,2806136
CMP12153,Fixed Deposit EMI Special,Gold Loan,Healthcare Workers,Hyderabad,SMS,2024-07-23,2024-09-25,4165181,33321448,2542334,238322,7.63,9.37,11077206560,2658.48,Paused,Cross-sell,3798529,416644
CMP12154,Premium Credit Card Upgrade,Credit Card,Existing Loan Customers,Chandigarh,WhatsApp,2026-04-07,2026-05-03,2143166,6429498,850275,105290,13.22,12.38,3985647660,1858.7,Paused,Re-engagement,2460395,2277519
CMP12155,Pre-Approved Credit Card Upgrade Drive,Demat Account,Healthcare Workers,Chennai,Call Center,2023-05-28,2023-07-09,1391955,20879325,533820,103905,2.56,19.46,3960546885,2844.31,Cancelled,Cross-sell,3715392,2088108
CMP12156,March NRI Account Bonanza,Forex Card,SMB Owners,Hyderabad,WhatsApp,2025-04-27,2025-06-22,798713,4792278,250362,32544,5.22,13.0,343762272,429.4,Completed,Re-engagement,2759697,2758765
CMP12157,Exclusive Education Loan Deal,Personal Loan,Premium Card Holders,Coimbatore,Call Center,2024-07-04,2024-07-20,1149245,13790940,412446,45775,2.99,11.1,1019455025,886.07,Active,Re-engagement,4506761,1837614
CMP12158,Prepaid Card EMI Special,Personal Loan,Low-Balance Customers,Pune,WhatsApp,2024-12-03,2024-12-28,334896,4688544,314104,71916,6.7,22.9,785610384,2344.83,Active,Re-engagement,3068432,2484474
CMP12159,Premium Personal Loan Campaign,Personal Loan,Healthcare Workers,Ahmedabad,Push Notification,2024-01-21,2024-03-20,1031654,12379848,771101,158877,6.23,20.6,1699825023,1646.67,Completed,Brand Awareness,4464794,2071628
CMP12160,NRI Exclusive Education Loan,NRI Account,SMB Owners,Mumbai,SMS,2025-12-31,2026-03-21,1189274,3567822,283937,52184,7.96,18.38,360278336,301.94,Cancelled,Cross-sell,3332039,2004574
CMP12161,Pre-Approved Health Insurance Drive,NRI Account,Premium Card Holders,North India,Email,2025-05-27,2025-06-03,1424823,4274469,356364,32025,8.34,8.99,1091540100,765.09,Scheduled,Brand Awareness,854233,2434782
CMP12162,Exclusive Senior Citizen FD Deal,Business Loan,Existing Loan Customers,Nagpur,WhatsApp,2023-01-06,2023-02-07,2784490,27844900,2903018,612843,10.43,21.11,10847321100,3894.62,Cancelled,Retention,646650,1651138
CMP12163,Eid Senior Citizen FD Offer,Personal Loan,Low-Balance Customers,Indore,Call Center,2024-05-29,2024-08-12,2916549,20415843,1061610,262798,5.2,24.75,10782076344,3695.86,Completed,Acquisition,1359122,1391283
CMP12164,High-Value Health Insurance Campaign,Home Loan,Salaried Gen-Z,East India,SMS,2024-03-10,2024-04-27,4997575,74963625,6585494,561212,8.78,8.52,18237706364,3648.31,Cancelled,Acquisition,2575698,64262
CMP12165,Credit Card Zero Cost,Business Loan,Salaried Gen-Z,Delhi NCR,WhatsApp,2023-07-05,2023-09-07,1074670,8597360,720722,123733,8.38,17.17,4404276135,4097.26,Active,Re-engagement,4258560,1348125
CMP12166,Chennai Business Loan Push,NRI Account,Salaried Gen-Z,West India,Push Notification,2024-06-11,2024-09-03,1994416,25927408,3054404,341500,11.78,11.18,12811372500,6422.62,Paused,Acquisition,1777210,455101
CMP12167,Pre-Approved Fixed Deposit Drive,Mutual Fund,Students,West India,Call Center,2026-03-22,2026-06-18,4875465,43879185,3579879,535414,8.16,14.96,21051943066,4316.94,Paused,Brand Awareness,1479209,1508498
CMP12168,Exclusive Personal Loan Deal,Savings Account,Women Professionals,Lucknow,SMS,2023-05-19,2023-06-03,4939925,64219025,1542484,90034,2.4,5.84,2535177372,512.2,Active,Upsell,4747189,1886064
CMP12169,Pongal NRI Account Offer,Gold Loan,Existing Loan Customers,Kolkata,SMS,2026-04-22,2026-07-05,1220396,7322376,535257,86478,7.31,16.16,2969395086,2432.14,Cancelled,Upsell,605873,852301
CMP12170,EMI Card Flash Sale,Education Loan,Retired Professionals,Mumbai,SMS,2024-09-26,2024-12-09,4782643,57391716,2396995,512049,4.18,21.36,18345179523,3834.78,Completed,Re-engagement,1658805,1714040
CMP12171,Limited Period Personal Loan,Forex Card,Low-Balance Customers,Kolkata,Email,2024-05-04,2024-05-11,1765709,22954217,1998494,349130,8.71,17.47,17397846160,9852.18,Scheduled,Acquisition,2931340,1300693
CMP12172,Credit Card Upgrade Special Offer,EMI Card,Dormant Account Holders,Coimbatore,SMS,2026-02-19,2026-04-24,2782202,11128808,211063,19943,1.9,9.45,237521130,84.37,Scheduled,Acquisition,4983737,577921
CMP12173,Festive Credit Card Upgrade Fest,Prepaid Card,Salaried Gen-Z,Kochi,Call Center,2026-02-18,2026-04-30,1180564,17708460,590799,33482,3.34,5.67,666961440,563.95,Cancelled,Retention,2008393,2855346
CMP12174,Premium Prepaid Card Upgrade,Current Account,SMB Owners,Coimbatore,Email,2023-01-27,2023-03-16,158712,1428408,149772,20605,10.49,13.76,818533625,5156.35,Paused,Cross-sell,548081,799161
CMP12175,Mutual Fund Special Offer,Forex Card,First-Time Borrowers,Nagpur,WhatsApp,2025-04-09,2025-05-24,3524621,35246210,1780286,426565,5.05,23.96,12294029865,3487.04,Paused,Brand Awareness,4357043,2235713
CMP12176,Exclusive Fixed Deposit Deal,Home Loan,Mass Affluent,Chandigarh,WhatsApp,2023-10-27,2023-12-28,3567015,46371195,6202430,1356637,13.38,21.87,60442248261,16943.77,Scheduled,Retention,1958031,2284378
CMP12177,Premium Demat Account Upgrade,Mutual Fund,Senior Citizens,West India,SMS,2024-12-06,2025-01-07,3908315,35174835,1325225,142289,3.77,10.74,4632218395,1184.22,Cancelled,Brand Awareness,1767569,289000
CMP12178,Mutual Fund Zero Cost,Health Insurance,IT Professionals,Kochi,Email,2026-04-08,2026-06-02,3689967,29519736,2435454,463977,8.25,19.05,7716401487,2090.18,Active,Brand Awareness,2032031,871412
CMP12179,Dormant Mutual Fund Campaign,Home Loan,Healthcare Workers,Chandigarh,Call Center,2026-01-11,2026-03-19,2098580,14690060,1291047,225589,8.79,17.47,6443724196,3069.52,Cancelled,Brand Awareness,1129684,1692907
CMP12180,Pune NRI Account Push,EMI Card,Low-Balance Customers,Coimbatore,Call Center,2024-01-29,2024-02-25,113386,1474018,101454,9182,6.88,9.05,145911162,1285.85,Cancelled,Brand Awareness,3179498,2437719
CMP12181,Pongal Personal Loan Offer,Senior Citizen FD,Government Employees,North India,WhatsApp,2025-08-05,2025-10-22,3556158,49786212,3045666,642899,6.12,21.11,12298014971,3457.23,Scheduled,Brand Awareness,1565422,1738120
CMP12182,SMB Savings Account Campaign,Forex Card,Salaried Millennials,Coimbatore,SMS,2025-12-14,2026-01-13,1637209,6548836,207784,43490,3.17,20.93,659264910,401.68,Paused,Retention,4873425,1056536
CMP12183,Limited Period Prepaid Card,Demat Account,Self-Employed,Bangalore,Call Center,2023-07-14,2023-08-23,2353299,18826392,348003,43017,1.85,12.36,396702774,167.57,Completed,Acquisition,1958190,1461079
CMP12184,Premium Mutual Fund Upgrade,Personal Loan,Dormant Account Holders,East India,Email,2025-04-03,2025-06-18,1753099,8765495,411227,62102,4.69,15.1,2065015704,1176.92,Scheduled,Upsell,3726395,425528
CMP12185,Low-Balance Credit Card Campaign,Forex Card,Premium Card Holders,West India,Call Center,2025-05-23,2025-07-09,3713189,48271457,4034629,314121,8.36,7.79,5578474839,1501.34,Scheduled,Upsell,1774351,1255138
CMP12186,Exclusive Demat Account Deal,Credit Card,Senior Citizens,Lucknow,Push Notification,2025-06-16,2025-08-12,4444385,48888235,5549890,471561,11.35,8.5,2984509569,670.52,Scheduled,Brand Awareness,1800702,1653074
CMP12187,Ahmedabad Credit Card Push,Business Loan,Existing Loan Customers,Hyderabad,SMS,2024-03-04,2024-05-15,1747496,10484976,948942,50568,9.05,5.33,2089166352,1194.52,Completed,Retention,1750508,2945201
CMP12188,Life Insurance Zero Cost,Prepaid Card,Premium Card Holders,Ahmedabad,WhatsApp,2025-04-09,2025-05-18,461893,5080823,630366,135575,12.41,21.51,3201061325,6929.31,Active,Brand Awareness,299989,964396
CMP12189,June Home Loan Bonanza,Fixed Deposit,IT Professionals,Bangalore,SMS,2023-07-14,2023-08-27,3306366,29757294,2473394,239854,8.31,9.7,7099198692,2146.13,Completed,Re-engagement,2789067,1908017
CMP12190,Holi Credit Card Upgrade Offer,Car Loan,Salaried Gen-Z,Coimbatore,Email,2025-02-13,2025-04-14,4872922,38983376,3306703,215565,8.48,6.52,2548193865,521.93,Completed,Brand Awareness,514442,771115
CMP12191,Premium Prepaid Card Upgrade,Life Insurance,Senior Citizens,Chennai,SMS,2025-03-08,2025-05-02,3563476,42761712,1538592,82341,3.6,5.35,972364869,271.87,Active,Upsell,2337471,309470
CMP12192,Premium Home Loan Upgrade,Business Loan,SMB Owners,Jaipur,Push Notification,2023-02-18,2023-03-16,4173894,45912834,5062141,804219,11.03,15.89,20857419765,4996.11,Active,Re-engagement,4810259,823066
CMP12193,New Year NRI Account Offer,Health Insurance,Salaried Millennials,Kolkata,WhatsApp,2024-12-10,2025-01-17,167321,1673210,185818,12125,11.11,6.53,114387250,682.64,Completed,Upsell,265276,1790296
CMP12194,Republic Day Fixed Deposit Offer,Fixed Deposit,Women Professionals,Chandigarh,Push Notification,2025-06-07,2025-07-29,2168807,23856877,1761741,207821,7.38,11.8,4067680433,1874.54,Paused,Brand Awareness,563545,720986
CMP12195,Low-Balance Car Loan Campaign,Car Loan,SMB Owners,Delhi NCR,Call Center,2026-02-26,2026-05-09,2505402,37581030,1001680,202026,2.67,20.17,3363732900,1341.59,Cancelled,Brand Awareness,2981371,586715
CMP12196,June Car Loan Bonanza,Business Loan,High-Value Transactors,Ahmedabad,Push Notification,2023-08-15,2023-09-08,4643125,13929375,862797,63881,6.19,7.4,980509469,210.17,Paused,Brand Awareness,541463,976752
CMP12197,Festive Senior Citizen FD Fest,Credit Card,Self-Employed,West India,Email,2024-08-27,2024-10-02,2122530,29715420,1882103,376571,6.33,20.01,10899847595,5134.31,Cancelled,Upsell,2490409,203276
CMP12198,Exclusive Home Loan Deal,Business Loan,Salaried Millennials,Pune,Push Notification,2024-04-20,2024-05-25,3026111,21182777,2240696,206362,10.58,9.21,8930315550,2950.09,Completed,Re-engagement,3456769,2691727
CMP12199,Exclusive Credit Card Upgrade Deal,Life Insurance,Government Employees,South India,SMS,2024-06-05,2024-08-14,4719309,42473781,2613766,473280,6.15,18.11,6337692480,1341.93,Completed,Upsell,4913572,121315
CMP12200,Prepaid Card Special Offer,EMI Card,Government Employees,North India,SMS,2024-10-07,2024-12-26,1100734,6604404,308430,44205,4.67,14.33,714662235,648.26,Active,Re-engagement,909439,2906682
CMP12201,Winter Health Insurance Fest,Fixed Deposit,Low-Balance Customers,Jaipur,Push Notification,2023-05-27,2023-08-09,4113652,28795564,3385322,747553,11.76,22.08,4221431791,1025.2,Scheduled,Upsell,4093266,877865
CMP12202,Premium Gold Loan Upgrade,Health Insurance,IT Professionals,North India,WhatsApp,2025-09-07,2025-10-17,3223918,29015262,1004315,125948,3.46,12.54,670169308,206.87,Completed,Retention,66036,2346801
CMP12203,Demat Account Flash Sale,Personal Loan,IT Professionals,Mumbai,Call Center,2023-08-05,2023-09-20,1668670,15018030,891584,136725,5.94,15.34,2571523800,1540.06,Active,Re-engagement,2082545,1535986
CMP12204,Premium Demat Account Upgrade,Personal Loan,IT Professionals,West India,Push Notification,2023-08-28,2023-09-10,1196994,10772946,209130,35874,1.94,17.15,951916590,794.26,Active,Brand Awareness,837512,1797451
CMP12205,Kolkata Savings Account Push,Senior Citizen FD,Existing Loan Customers,Jaipur,Push Notification,2024-02-07,2024-03-05,4439253,17757012,1645896,233695,9.27,14.2,3457517525,777.85,Cancelled,Re-engagement,1939694,2577267
CMP12206,Credit Card EMI Special,Education Loan,SMB Owners,Pan India,SMS,2024-03-26,2024-06-12,3052250,18313500,1734074,294589,9.47,16.99,4091546621,1339.5,Scheduled,Retention,2445043,2961212
CMP12207,Limited Period NRI Account,Savings Account,Retired Professionals,Nagpur,SMS,2023-03-03,2023-05-08,2180361,26164332,987529,209292,3.77,21.19,7751338512,3554.07,Completed,Upsell,4946391,2588517
CMP12208,Instant Mutual Fund Promo,Current Account,Senior Citizens,Coimbatore,Call Center,2023-03-23,2023-04-11,3898869,42887559,4508592,286613,10.51,6.36,7256467934,1860.17,Completed,Brand Awareness,1692508,2887189
CMP12209,Credit Card Flash Sale,Mutual Fund,High-Value Transactors,Chandigarh,SMS,2024-05-28,2024-07-28,3993836,23963016,930495,215600,3.88,23.17,6750436000,1689.21,Cancelled,Brand Awareness,2341309,905001
CMP12210,Premium Savings Account Upgrade,Car Loan,Existing Loan Customers,Chandigarh,Push Notification,2023-03-06,2023-05-16,923039,11999507,1327515,199886,11.06,15.06,7631047822,8266.31,Scheduled,Retention,1952795,1725420
CMP12211,Premium Current Account Upgrade,Savings Account,Healthcare Workers,North India,WhatsApp,2024-05-21,2024-06-17,1045851,3137553,384086,39460,12.24,10.27,1055357700,1008.09,Cancelled,Acquisition,4650805,607178
CMP12212,Limited Period Credit Card Upgrade,Car Loan,Women Professionals,Bangalore,SMS,2026-04-16,2026-07-11,4164981,62474715,5284606,858444,8.46,16.24,40372621320,9692.35,Scheduled,Acquisition,4454521,1230590
CMP12213,Year-End Education Loan Fest,EMI Card,Low-Balance Customers,Chandigarh,WhatsApp,2023-07-24,2023-09-16,2857956,22863648,502037,44510,2.2,8.87,884413700,308.46,Cancelled,Cross-sell,4154131,96429
CMP12214,Mumbai Personal Loan Push,Current Account,Government Employees,Delhi NCR,SMS,2025-10-06,2025-12-08,2192880,15350160,1514766,241585,9.87,15.95,2719522345,1239.16,Paused,Cross-sell,388625,629939
CMP12215,Premium Car Loan Upgrade,Credit Card,SMB Owners,Kolkata,SMS,2024-05-03,2024-07-20,3596776,25177432,1953904,476358,7.76,24.38,3641280552,1011.37,Cancelled,Brand Awareness,2779832,1286377
CMP12216,Exclusive Demat Account Deal,Education Loan,Retired Professionals,Indore,Push Notification,2023-11-12,2024-01-10,2292928,16050496,754355,187817,4.7,24.9,6913919404,3014.32,Paused,Upsell,3745912,1541059
CMP12217,Retired Exclusive Mutual Fund,EMI Card,Students,Kochi,Push Notification,2025-11-07,2026-02-04,2091682,27191866,2775920,407679,10.21,14.69,3826475094,1828.38,Cancelled,Acquisition,3618479,2912499
CMP12218,Monsoon Senior Citizen FD Fest,Fixed Deposit,Government Employees,Delhi NCR,Push Notification,2025-10-11,2025-11-07,4732900,37863200,1687173,150171,4.46,8.9,4700202129,992.09,Paused,Cross-sell,503857,201047
CMP12219,Premium Home Loan Upgrade,Education Loan,Students,Nagpur,SMS,2024-08-24,2024-11-12,885527,7969743,722403,134667,9.06,18.64,5034929796,5684.8,Scheduled,Acquisition,3693257,1808443
CMP12220,Car Loan EMI Special,Personal Loan,IT Professionals,Pune,WhatsApp,2024-03-12,2024-05-23,3492976,52394640,1826855,369417,3.49,20.22,6167047398,1764.56,Cancelled,Brand Awareness,854663,2047964
CMP12221,Festive Demat Account Fest,Business Loan,Self-Employed,East India,Push Notification,2025-04-13,2025-04-28,1186601,5933005,527367,115829,8.89,21.96,3907027999,3291.62,Paused,Re-engagement,2601917,1770834
CMP12222,November Credit Card Upgrade Bonanza,Home Loan,Premium Card Holders,Pan India,Push Notification,2024-07-12,2024-07-21,2864071,25776639,1850075,112550,7.18,6.08,2648301500,923.66,Scheduled,Brand Awareness,911770,1348320
CMP12223,Gold Loan EMI Special,Car Loan,Salaried Gen-Z,Indore,SMS,2024-12-19,2025-02-13,3345640,13382560,285927,27881,2.14,9.75,193326854,56.78,Scheduled,Cross-sell,3415312,1359641
CMP12224,Women Current Account Campaign,Mutual Fund,Self-Employed,Kolkata,SMS,2024-08-09,2024-10-19,2015549,28217686,968967,171492,3.43,17.7,3978614400,1972.96,Scheduled,Acquisition,3922126,2312495
CMP12225,Q1 NRI Account Fest,EMI Card,Existing Loan Customers,Nagpur,WhatsApp,2023-01-25,2023-04-13,618596,3711576,78659,19287,2.12,24.52,752810184,1215.97,Cancelled,Cross-sell,2498166,1501939
CMP12226,Premium Demat Account Upgrade,Home Loan,SMB Owners,Pan India,WhatsApp,2024-11-11,2025-01-04,3478943,13915772,1161783,131351,8.35,11.31,916435927,262.42,Completed,Re-engagement,3352673,2234702
CMP12227,Premium Exclusive Forex Card,Life Insurance,Existing Loan Customers,Pan India,WhatsApp,2025-10-06,2025-11-01,826867,4134335,250634,51251,6.06,20.45,1410530022,1704.87,Scheduled,Retention,2641015,1812265
CMP12228,Instant Senior Citizen FD Promo,Business Loan,HNI Customers,East India,SMS,2023-02-21,2023-03-25,1619393,12955144,857026,156923,6.62,18.31,1431451606,882.94,Scheduled,Re-engagement,2111044,2471089
CMP12229,Mutual Fund Zero Cost,Savings Account,Senior Citizens,North India,Email,2024-11-16,2025-01-16,1498362,14983620,692392,145764,4.62,21.05,3280418820,2188.34,Active,Acquisition,1665573,1132615
CMP12230,Self-Employed Mutual Fund Campaign,Business Loan,Government Employees,Nagpur,SMS,2025-05-03,2025-05-15,2375587,30882631,1220413,152968,3.95,12.53,3971202248,1670.67,Cancelled,Acquisition,30225,454675
CMP12231,Exclusive EMI Card Deal,Fixed Deposit,Government Employees,Ahmedabad,Call Center,2024-07-06,2024-09-08,1457807,17493684,1627529,315916,9.3,19.41,3076390008,2109.29,Paused,Re-engagement,1011481,574418
CMP12232,Summer Credit Card Upgrade Fest,Fixed Deposit,Women Professionals,Pan India,Call Center,2025-04-02,2025-04-10,4139727,62095905,1245333,292890,2.01,23.52,6257887740,1510.67,Paused,Brand Awareness,4270305,180324
CMP12233,Instant EMI Card Promo,Health Insurance,Self-Employed,Chandigarh,SMS,2026-01-24,2026-04-23,184879,1109274,103532,9662,9.33,9.33,64242638,346.48,Cancelled,Brand Awareness,3634859,2485129
CMP12234,Current Account Special Offer,Car Loan,Students,Bangalore,SMS,2026-04-23,2026-05-20,936351,14045265,1247423,121227,8.88,9.72,1150201776,1227.39,Paused,Cross-sell,3768240,1775102
