qa_id,campaign_id,qa_date,tone_consistency,cta_alignment,compliance_status,brand_guidelines_check,disclaimer_present,regulatory_compliance,mismatch_reason,overall_qa_score,channels_reviewed,issues_found,critical_issues,reviewer_notes,approval_status,revision_count,time_to_approve_hours
QA51081,CMP14178,2023-04-13,Pass,Pass,Pass,Pass,True,Pass,,58.7,2,0,0,Approved,Approved,0,37
QA51082,CMP13555,2023-12-31,Warning,Warning,Fail,Pass,True,Warning,Product name variation,21.2,5,4,1,Needs revision,Rejected,1,19
QA51083,CMP15523,2024-06-01,Fail,Warning,Fail,Pass,True,Warning,Expiry date mismatch,21.2,4,0,0,Needs revision,Rejected,2,43
QA51084,CMP19325,2025-03-07,Pass,Pass,Pass,Pass,True,Warning,,37.7,2,0,0,Approved,Conditional,2,51
QA51085,CMP10371,2025-06-02,Pass,Pass,Pass,Pass,False,Pass,,90.9,5,0,0,Approved,Approved,0,58
QA51086,CMP18599,2026-03-02,Pass,Pass,Pass,Pass,True,Pass,,74.6,4,0,0,Approved,Approved,0,37
QA51087,CMP12776,2025-03-06,Pass,Pass,Pass,Pass,True,Pass,,41.6,4,0,0,Approved,Conditional,2,23
QA51088,CMP17998,2024-02-11,Fail,Warning,Fail,Warning,True,Warning,Brand guidelines violation,13.6,4,3,0,Needs revision,Rejected,3,44
QA51089,CMP11830,2023-12-18,Fail,Warning,Warning,Fail,True,Warning,Contact information different,8.1,3,0,0,Minor fixes required,Conditional,0,43
QA51090,CMP19923,2025-12-25,Pass,Pass,Pass,Pass,True,Pass,,62.3,2,0,0,Approved,Approved,0,33
QA51091,CMP14499,2023-02-18,Pass,Pass,Pass,Pass,True,Pass,,72.9,5,0,0,Approved,Approved,0,50
QA51092,CMP13254,2026-03-08,Pass,Pass,Pass,Pass,True,Pass,,83.7,4,0,0,Approved,Approved,3,67
QA51093,CMP13517,2024-05-29,Pass,Pass,Warning,Pass,True,Warning,Expiry date mismatch,33.6,5,1,0,Minor fixes required,Conditional,2,51
QA51094,CMP18627,2026-03-24,Pass,Pass,Pass,Pass,False,Pass,,61.1,5,0,0,Approved,Approved,1,65
QA51095,CMP16283,2025-01-05,Pass,Pass,Pass,Pass,True,Pass,,67.1,4,0,0,Approved,Approved,1,63
QA51096,CMP16926,2023-09-04,Pass,Pass,Pass,Pass,True,Pass,,69.1,5,0,0,Approved,Approved,1,35
QA51097,CMP13627,2023-10-17,Pass,Pass,Pass,Pass,True,Pass,,41.1,5,0,0,Approved,Conditional,1,30
QA51098,CMP16148,2024-11-29,Pass,Pass,Pass,Pass,True,Pass,,91.7,4,0,0,Approved,Approved,0,27
QA51099,CMP18850,2026-03-15,Pass,Pass,Pass,Pass,True,Pass,,96.4,3,0,0,Approved,Approved,3,70
QA51100,CMP16254,2023-02-25,Pass,Pass,Pass,Pass,True,Pass,,77.0,2,0,0,Approved,Approved,3,6
QA51101,CMP19787,2024-08-31,Pass,Pass,Pass,Pass,True,Pass,,55.3,5,0,0,Approved,Approved,3,65
QA51102,CMP16331,2023-10-28,Warning,Fail,Warning,Fail,True,Fail,Terms and conditions unclear,13.0,3,0,0,Minor fixes required,Conditional,2,60
QA51103,CMP10689,2025-02-10,Pass,Pass,Pass,Pass,True,Pass,,99.4,4,0,0,Approved,Approved,3,20
QA51104,CMP17717,2025-03-14,Pass,Pass,Pass,Pass,True,Warning,,37.6,5,0,0,Approved,Conditional,1,49
QA51105,CMP10130,2023-10-18,Warning,Fail,Warning,Warning,True,Warning,Terms and conditions unclear,9.0,4,1,0,Minor fixes required,Conditional,2,29
QA51106,CMP11337,2023-11-15,Pass,Pass,Pass,Pass,True,Pass,,68.1,3,0,0,Approved,Approved,1,64
QA51107,CMP16627,2026-02-22,Fail,Warning,Warning,Warning,False,Warning,CTA differs across channels,16.0,2,3,0,Minor fixes required,Conditional,1,65
QA51108,CMP13670,2023-07-18,Pass,Pass,Pass,Pass,True,Pass,,89.1,3,0,0,Approved,Approved,2,64
QA51109,CMP17148,2025-11-23,Pass,Pass,Pass,Pass,True,Pass,,64.6,4,0,0,Approved,Approved,2,55
QA51110,CMP14220,2025-01-11,Warning,Fail,Warning,Pass,True,Fail,Disclaimer missing,23.0,3,1,0,Minor fixes required,Conditional,0,42
QA51111,CMP15318,2025-11-02,Fail,Pass,Warning,Pass,True,Fail,Product name variation,29.8,2,4,0,Minor fixes required,Conditional,3,15
QA51112,CMP15697,2023-12-06,Pass,Pass,Pass,Pass,True,Pass,,98.4,5,0,0,Approved,Approved,0,64
QA51113,CMP19007,2025-04-22,Pass,Pass,Pass,Pass,True,Pass,,53.2,5,0,0,Approved,Approved,0,69
QA51114,CMP10114,2023-05-07,Warning,Warning,Fail,Warning,True,Warning,Product name variation,14.2,5,1,2,Needs revision,Rejected,2,21
QA51115,CMP14500,2023-03-24,Pass,Pass,Pass,Pass,True,Pass,,94.4,2,0,0,Approved,Approved,1,37
QA51116,CMP11314,2023-02-25,Fail,Fail,Warning,Warning,True,Warning,Regulatory language missing,12.8,5,2,0,Minor fixes required,Conditional,0,47
QA51117,CMP14511,2023-06-28,Pass,Pass,Warning,Pass,True,Fail,Brand guidelines violation,32.2,3,2,0,Minor fixes required,Conditional,2,24
QA51118,CMP14113,2025-11-06,Pass,Pass,Pass,Pass,True,Pass,,44.2,4,0,0,Approved,Conditional,1,60
QA51119,CMP12543,2025-07-01,Pass,Pass,Pass,Pass,True,Pass,,53.8,4,0,0,Approved,Approved,2,21
QA51120,CMP17643,2023-01-10,Fail,Warning,Warning,Fail,True,Fail,Font/formatting issues,0.8,2,5,0,Minor fixes required,Conditional,1,68
QA51121,CMP11583,2023-10-02,Warning,Fail,Warning,Warning,True,Warning,Interest rate not compliant,16.6,3,5,0,Minor fixes required,Conditional,1,18
QA51122,CMP16433,2024-10-31,Pass,Pass,Pass,Pass,True,Pass,,78.3,2,0,0,Approved,Approved,0,66
QA51123,CMP14626,2026-01-26,Fail,Fail,Fail,Pass,False,Fail,Interest rate not compliant,24.0,3,0,1,Needs revision,Rejected,1,35
QA51124,CMP10527,2023-01-15,Pass,Pass,Pass,Pass,True,Pass,,65.0,2,0,0,Approved,Approved,3,40
QA51125,CMP11295,2026-04-04,Pass,Pass,Pass,Pass,True,Pass,,67.9,4,0,0,Approved,Approved,0,44
QA51126,CMP14676,2023-10-13,Pass,Pass,Pass,Pass,True,Pass,,94.1,2,0,0,Approved,Approved,3,23
QA51127,CMP18602,2026-01-03,Pass,Pass,Pass,Pass,False,Pass,,87.5,4,0,0,Approved,Approved,0,62
QA51128,CMP12395,2024-04-02,Warning,Fail,Warning,Fail,True,Warning,Contact information different,11.6,2,0,0,Minor fixes required,Conditional,3,51
QA51129,CMP19819,2026-02-22,Warning,Fail,Warning,Warning,True,Fail,Aggressive wording detected,12.4,5,0,0,Minor fixes required,Conditional,3,32
QA51130,CMP10247,2025-12-07,Pass,Pass,Pass,Pass,True,Pass,,81.1,4,0,0,Approved,Approved,1,35
QA51131,CMP19283,2025-09-14,Pass,Pass,Pass,Pass,True,Pass,,52.0,5,0,0,Approved,Approved,1,17
QA51132,CMP14002,2023-06-16,Fail,Fail,Warning,Fail,True,Fail,Interest rate not compliant,2.8,2,4,0,Minor fixes required,Conditional,1,72
QA51133,CMP16580,2023-06-20,Pass,Pass,Fail,Pass,True,Fail,Aggressive wording detected,30.3,3,1,1,Needs revision,Rejected,0,7
QA51134,CMP10201,2024-03-01,Pass,Pass,Pass,Pass,True,Pass,,94.5,3,0,0,Approved,Approved,0,65
QA51135,CMP11918,2024-03-07,Pass,Pass,Fail,Pass,True,Fail,Terms and conditions unclear,31.4,5,0,1,Needs revision,Rejected,0,6
QA51136,CMP15897,2026-02-10,Pass,Pass,Pass,Pass,True,Pass,,85.3,2,0,0,Approved,Approved,2,43
QA51137,CMP17064,2023-03-12,Warning,Warning,Fail,Warning,True,Warning,Font/formatting issues,4.6,4,3,0,Needs revision,Rejected,1,24
QA51138,CMP19694,2023-01-15,Pass,Pass,Pass,Pass,True,Pass,,71.0,3,0,0,Approved,Approved,3,26
QA51139,CMP11049,2023-09-30,Pass,Pass,Pass,Pass,True,Pass,,72.6,3,0,0,Approved,Approved,2,35
QA51140,CMP10055,2025-03-21,Fail,Fail,Fail,Fail,True,Warning,Offer amount inconsistent,8.6,2,2,2,Needs revision,Rejected,0,28
QA51141,CMP19961,2023-11-11,Pass,Pass,Pass,Pass,True,Pass,,85.6,5,0,0,Approved,Approved,2,27
QA51142,CMP11070,2023-10-20,Pass,Pass,Pass,Pass,False,Fail,,35.9,4,0,0,Approved,Conditional,3,45
QA51143,CMP19789,2025-01-10,Pass,Pass,Pass,Pass,True,Pass,,62.0,2,0,0,Approved,Approved,0,9
QA51144,CMP15688,2025-06-29,Pass,Pass,Pass,Pass,True,Pass,,48.8,5,0,0,Approved,Conditional,2,46
QA51145,CMP13528,2023-02-11,Pass,Pass,Pass,Pass,False,Pass,,44.6,3,0,0,Approved,Conditional,2,69
QA51146,CMP15173,2025-01-15,Pass,Pass,Pass,Pass,True,Pass,,40.4,4,0,0,Approved,Conditional,3,35
QA51147,CMP11573,2023-07-19,Pass,Pass,Pass,Pass,True,Pass,,59.5,2,0,0,Approved,Approved,3,43
QA51148,CMP18179,2024-05-27,Pass,Pass,Pass,Pass,True,Pass,,43.8,5,0,0,Approved,Conditional,0,38
QA51149,CMP11214,2023-01-09,Pass,Pass,Pass,Pass,True,Pass,,59.0,3,0,0,Approved,Approved,2,7
QA51150,CMP17802,2025-01-11,Warning,Fail,Fail,Warning,False,Warning,Aggressive wording detected,2.3,4,2,1,Needs revision,Rejected,3,47
QA51151,CMP17917,2023-11-21,Pass,Pass,Pass,Pass,True,Warning,,39.0,4,0,0,Approved,Conditional,3,7
QA51152,CMP13995,2023-05-02,Fail,Fail,Fail,Warning,True,Warning,Offer amount inconsistent,7.9,4,2,2,Needs revision,Rejected,1,71
QA51153,CMP11183,2026-01-07,Pass,Pass,Pass,Pass,True,Pass,,53.0,5,0,0,Approved,Approved,0,5
QA51154,CMP11316,2023-08-18,Pass,Pass,Pass,Pass,False,Pass,,89.0,2,0,0,Approved,Approved,3,24
QA51155,CMP14969,2025-06-03,Pass,Pass,Pass,Pass,True,Pass,,45.1,2,0,0,Approved,Conditional,1,20
QA51156,CMP14014,2025-08-16,Pass,Pass,Pass,Pass,True,Pass,,91.9,5,0,0,Approved,Approved,2,39
QA51157,CMP11923,2025-02-22,Warning,Warning,Fail,Fail,True,Warning,Regulatory language missing,17.8,3,1,1,Needs revision,Rejected,0,25
QA51158,CMP12820,2024-03-19,Fail,Fail,Warning,Pass,True,Warning,Disclaimer missing,24.0,4,1,0,Minor fixes required,Conditional,0,17
QA51159,CMP17669,2025-01-29,Fail,Fail,Warning,Warning,True,Fail,Contact information different,7.7,5,2,0,Minor fixes required,Conditional,2,13
QA51160,CMP17496,2024-11-23,Pass,Pass,Pass,Pass,True,Pass,,71.2,4,0,0,Approved,Approved,2,40
QA51161,CMP10959,2025-03-08,Pass,Pass,Pass,Pass,True,Pass,,54.5,3,0,0,Approved,Approved,0,57
QA51162,CMP15706,2023-09-09,Pass,Pass,Pass,Pass,True,Pass,,78.9,3,0,0,Approved,Approved,3,38
QA51163,CMP17750,2024-06-26,Pass,Pass,Pass,Pass,True,Pass,,57.7,5,0,0,Approved,Approved,2,39
QA51164,CMP18027,2025-05-13,Pass,Pass,Pass,Pass,False,Pass,,93.5,5,0,0,Approved,Approved,2,12
QA51165,CMP15310,2023-07-23,Warning,Warning,Fail,Pass,True,Fail,CTA differs across channels,20.1,5,4,0,Needs revision,Rejected,3,22
QA51166,CMP14705,2025-06-19,Fail,Warning,Fail,Fail,True,Warning,Disclaimer missing,3.9,2,0,1,Needs revision,Rejected,0,63
QA51167,CMP18614,2026-01-23,Pass,Pass,Pass,Pass,True,Pass,,96.8,5,0,0,Approved,Approved,0,29
QA51168,CMP19366,2025-01-31,Pass,Pass,Pass,Pass,True,Pass,,96.0,3,0,0,Approved,Approved,3,14
QA51169,CMP18246,2025-02-16,Pass,Pass,Pass,Pass,True,Pass,,55.5,4,0,0,Approved,Approved,0,62
QA51170,CMP11712,2025-11-22,Pass,Pass,Pass,Pass,True,Pass,,47.3,3,0,0,Approved,Conditional,2,42
QA51171,CMP17383,2023-01-24,Pass,Pass,Pass,Pass,True,Pass,,97.3,2,0,0,Approved,Approved,2,63
QA51172,CMP14670,2024-03-22,Pass,Pass,Pass,Pass,True,Pass,,42.4,2,0,0,Approved,Conditional,1,10
QA51173,CMP14871,2024-02-24,Pass,Pass,Pass,Pass,True,Pass,,67.9,2,0,0,Approved,Approved,3,6
QA51174,CMP12805,2024-03-31,Pass,Pass,Pass,Pass,True,Pass,,47.1,2,0,0,Approved,Conditional,2,19
QA51175,CMP17787,2025-10-23,Warning,Warning,Fail,Warning,True,Fail,CTA differs across channels,16.7,4,0,0,Needs revision,Rejected,0,25
QA51176,CMP17938,2025-07-30,Pass,Pass,Pass,Pass,True,Warning,,37.0,5,0,0,Approved,Conditional,1,14
QA51177,CMP19030,2024-01-12,Pass,Pass,Pass,Pass,True,Pass,,84.7,5,0,0,Approved,Approved,2,70
QA51178,CMP16533,2024-09-13,Pass,Pass,Pass,Pass,True,Pass,,64.3,2,0,0,Approved,Approved,0,58
QA51179,CMP17858,2025-05-16,Fail,Warning,Fail,Warning,True,Warning,Contact information different,15.7,5,2,1,Needs revision,Rejected,3,16
QA51180,CMP13132,2025-03-19,Pass,Pass,Pass,Pass,True,Pass,,69.7,3,0,0,Approved,Approved,1,44
QA51181,CMP18504,2025-12-04,Pass,Pass,Pass,Pass,True,Pass,,54.8,3,0,0,Approved,Approved,1,9
QA51182,CMP10632,2024-02-25,Pass,Pass,Pass,Pass,True,Pass,,57.0,2,0,0,Approved,Approved,0,10
QA51183,CMP11909,2023-09-20,Pass,Pass,Pass,Pass,True,Fail,,36.5,4,0,0,Approved,Conditional,3,42
QA51184,CMP16716,2023-10-09,Pass,Pass,Pass,Pass,False,Pass,,60.1,2,0,0,Approved,Approved,3,62
QA51185,CMP17338,2024-09-12,Pass,Pass,Pass,Pass,False,Pass,,48.5,2,0,0,Approved,Conditional,1,61
QA51186,CMP13286,2024-06-17,Pass,Pass,Pass,Pass,True,Pass,,98.3,5,0,0,Approved,Approved,3,55
QA51187,CMP18775,2025-01-15,Warning,Warning,Fail,Warning,True,Fail,CTA differs across channels,3.6,5,3,1,Needs revision,Rejected,0,2
QA51188,CMP18980,2024-03-22,Warning,Warning,Warning,Pass,True,Fail,Interest rate not compliant,24.8,5,5,0,Minor fixes required,Conditional,2,52
QA51189,CMP11243,2025-02-26,Pass,Pass,Pass,Pass,False,Pass,,48.8,2,0,0,Approved,Conditional,0,70
QA51190,CMP12100,2024-10-27,Pass,Pass,Pass,Pass,True,Warning,,35.5,5,0,0,Approved,Conditional,3,32
QA51191,CMP17909,2024-04-02,Warning,Fail,Fail,Fail,True,Fail,Terms and conditions unclear,3.9,2,4,0,Needs revision,Rejected,1,42
QA51192,CMP11455,2024-03-19,Pass,Pass,Pass,Pass,True,Pass,,90.0,3,0,0,Approved,Approved,0,34
QA51193,CMP19090,2023-08-19,Warning,Pass,Warning,Pass,True,Warning,Regulatory language missing,26.7,2,5,0,Minor fixes required,Conditional,0,35
QA51194,CMP18470,2024-06-11,Pass,Pass,Pass,Pass,True,Pass,,42.7,3,0,0,Approved,Conditional,0,41
QA51195,CMP11351,2023-09-07,Warning,Fail,Fail,Fail,True,Warning,Brand guidelines violation,2.4,5,4,2,Needs revision,Rejected,2,16
QA51196,CMP17329,2025-09-07,Warning,Fail,Warning,Pass,True,Fail,Brand guidelines violation,24.2,2,1,0,Minor fixes required,Conditional,3,14
QA51197,CMP15574,2024-03-02,Pass,Pass,Pass,Pass,False,Pass,,88.0,3,0,0,Approved,Approved,2,25
QA51198,CMP13993,2023-12-23,Pass,Pass,Pass,Pass,False,Pass,,95.5,2,0,0,Approved,Approved,2,4
QA51199,CMP12335,2025-06-14,Pass,Pass,Pass,Pass,True,Pass,,93.4,4,0,0,Approved,Approved,3,39
QA51200,CMP18119,2025-10-04,Pass,Pass,Pass,Pass,True,Pass,,67.8,5,0,0,Approved,Approved,1,48
QA51201,CMP12064,2024-02-03,Pass,Pass,Pass,Pass,True,Pass,,84.1,3,0,0,Approved,Approved,1,68
QA51202,CMP16469,2023-12-01,Pass,Pass,Pass,Pass,True,Pass,,72.5,4,0,0,Approved,Approved,0,2
QA51203,CMP19784,2025-09-15,Warning,Fail,Warning,Warning,True,Fail,CTA differs across channels,2.9,4,2,0,Minor fixes required,Conditional,2,7
QA51204,CMP14294,2023-07-19,Pass,Pass,Pass,Pass,True,Pass,,52.5,3,0,0,Approved,Approved,2,33
QA51205,CMP17575,2024-08-29,Pass,Pass,Pass,Pass,True,Pass,,42.3,5,0,0,Approved,Conditional,2,61
QA51206,CMP13846,2023-01-31,Pass,Pass,Pass,Pass,True,Warning,,39.9,5,0,0,Approved,Conditional,0,35
QA51207,CMP15621,2026-02-02,Pass,Pass,Pass,Pass,True,Pass,,82.0,4,0,0,Approved,Approved,1,56
QA51208,CMP17903,2023-01-09,Pass,Pass,Pass,Pass,False,Pass,,43.5,3,0,0,Approved,Conditional,0,49
QA51209,CMP19955,2025-12-10,Pass,Pass,Pass,Pass,True,Warning,,37.7,3,0,0,Approved,Conditional,1,51
QA51210,CMP16559,2024-12-28,Pass,Pass,Pass,Pass,False,Pass,,89.8,5,0,0,Approved,Approved,2,65
QA51211,CMP15717,2025-04-15,Pass,Pass,Pass,Pass,True,Pass,,73.4,5,0,0,Approved,Approved,1,51
QA51212,CMP11414,2024-12-23,Pass,Pass,Pass,Pass,True,Pass,,87.6,3,0,0,Approved,Approved,0,29
QA51213,CMP13429,2024-01-19,Pass,Pass,Pass,Pass,True,Pass,,72.6,2,0,0,Approved,Approved,2,69
QA51214,CMP16672,2023-07-08,Pass,Pass,Pass,Pass,True,Pass,,89.9,4,0,0,Approved,Approved,2,4
QA51215,CMP13658,2026-02-21,Pass,Pass,Pass,Pass,False,Pass,,84.5,3,0,0,Approved,Approved,1,50
QA51216,CMP10499,2024-07-03,Pass,Pass,Pass,Pass,True,Pass,,58.3,5,0,0,Approved,Approved,2,14
QA51217,CMP14619,2023-06-03,Pass,Pass,Pass,Pass,True,Fail,,39.1,5,0,0,Approved,Conditional,3,33
QA51218,CMP16790,2025-07-02,Pass,Pass,Pass,Pass,True,Pass,,65.2,5,0,0,Approved,Approved,0,33
QA51219,CMP12669,2023-07-10,Fail,Fail,Fail,Fail,True,Fail,Terms and conditions unclear,8.5,4,2,0,Needs revision,Rejected,0,45
QA51220,CMP19166,2026-02-17,Pass,Pass,Pass,Pass,True,Warning,,39.0,3,0,0,Approved,Conditional,3,71
QA51221,CMP10666,2024-08-17,Warning,Warning,Warning,Fail,False,Fail,CTA differs across channels,11.4,5,2,0,Minor fixes required,Conditional,3,13
QA51222,CMP11284,2023-03-06,Pass,Pass,Pass,Pass,True,Pass,,52.0,5,0,0,Approved,Approved,1,21
QA51223,CMP19450,2025-03-31,Pass,Pass,Pass,Pass,True,Pass,,68.1,3,0,0,Approved,Approved,0,41
QA51224,CMP13999,2024-04-05,Pass,Pass,Pass,Pass,True,Pass,,80.0,5,0,0,Approved,Approved,0,55
QA51225,CMP17883,2023-05-01,Pass,Pass,Pass,Pass,True,Fail,,37.8,3,0,0,Approved,Conditional,0,66
QA51226,CMP13971,2025-11-10,Pass,Pass,Pass,Pass,False,Pass,,71.6,5,0,0,Approved,Approved,3,23
QA51227,CMP19621,2023-01-09,Pass,Pass,Pass,Pass,True,Pass,,42.1,2,0,0,Approved,Conditional,3,36
QA51228,CMP19575,2024-04-11,Pass,Pass,Warning,Pass,True,Warning,Aggressive wording detected,30.8,5,5,0,Minor fixes required,Conditional,3,32
QA51229,CMP17933,2023-12-26,Pass,Pass,Pass,Pass,True,Fail,,35.3,5,0,0,Approved,Conditional,3,44
QA51230,CMP18514,2023-07-29,Fail,Warning,Fail,Pass,False,Fail,Font/formatting issues,21.3,3,1,2,Needs revision,Rejected,0,55
QA51231,CMP10464,2023-07-10,Pass,Pass,Pass,Pass,True,Pass,,66.7,5,0,0,Approved,Approved,2,63
QA51232,CMP12855,2026-02-02,Pass,Pass,Pass,Pass,True,Pass,,73.5,3,0,0,Approved,Approved,3,37
QA51233,CMP11524,2024-01-13,Pass,Pass,Pass,Pass,True,Pass,,59.7,3,0,0,Approved,Approved,3,67
QA51234,CMP10393,2023-11-10,Fail,Pass,Warning,Pass,True,Warning,CTA differs across channels,29.7,5,2,0,Minor fixes required,Conditional,3,23
QA51235,CMP13603,2024-04-29,Pass,Pass,Pass,Pass,True,Pass,,83.6,3,0,0,Approved,Approved,2,14
QA51236,CMP12429,2023-04-08,Pass,Pass,Pass,Pass,False,Pass,,82.7,4,0,0,Approved,Approved,2,14
QA51237,CMP16017,2023-04-06,Fail,Fail,Warning,Pass,False,Warning,Offer amount inconsistent,24.0,4,5,0,Minor fixes required,Conditional,0,5
QA51238,CMP12212,2024-10-23,Fail,Warning,Warning,Fail,True,Warning,Expiry date mismatch,13.2,3,4,0,Minor fixes required,Conditional,1,62
QA51239,CMP10132,2023-12-26,Pass,Pass,Pass,Pass,True,Pass,,96.6,5,0,0,Approved,Approved,0,14
QA51240,CMP15588,2025-10-05,Pass,Pass,Pass,Pass,True,Pass,,66.5,4,0,0,Approved,Approved,3,21
QA51241,CMP16208,2024-07-30,Fail,Pass,Fail,Pass,False,Fail,Product name variation,26.6,5,0,1,Needs revision,Rejected,1,43
QA51242,CMP13544,2023-06-24,Warning,Pass,Fail,Pass,True,Warning,Brand guidelines violation,25.6,4,3,0,Needs revision,Rejected,3,37
QA51243,CMP18705,2023-03-17,Pass,Pass,Pass,Pass,True,Pass,,75.9,5,0,0,Approved,Approved,2,43
QA51244,CMP12464,2024-09-02,Pass,Pass,Pass,Pass,True,Pass,,71.9,3,0,0,Approved,Approved,1,31
QA51245,CMP15975,2023-05-21,Fail,Warning,Fail,Fail,True,Fail,Offer amount inconsistent,15.5,3,3,2,Needs revision,Rejected,3,72
QA51246,CMP11926,2025-12-10,Pass,Pass,Pass,Pass,True,Pass,,77.5,3,0,0,Approved,Approved,0,8
QA51247,CMP15210,2024-07-17,Pass,Pass,Pass,Pass,True,Pass,,80.8,5,0,0,Approved,Approved,2,55
QA51248,CMP14794,2025-03-15,Pass,Pass,Pass,Pass,True,Pass,,46.5,5,0,0,Approved,Conditional,2,46
QA51249,CMP10327,2026-03-04,Pass,Pass,Pass,Pass,False,Pass,,48.7,4,0,0,Approved,Conditional,3,3
QA51250,CMP18176,2023-12-10,Pass,Pass,Pass,Pass,True,Pass,,43.7,2,0,0,Approved,Conditional,0,26
QA51251,CMP17006,2024-06-27,Pass,Pass,Pass,Pass,True,Pass,,56.5,5,0,0,Approved,Approved,0,40
QA51252,CMP11003,2023-03-06,Pass,Pass,Pass,Pass,True,Pass,,76.7,5,0,0,Approved,Approved,1,5
QA51253,CMP18292,2023-03-16,Fail,Fail,Warning,Fail,True,Warning,Contact information different,16.4,5,5,0,Minor fixes required,Conditional,0,28
QA51254,CMP17238,2024-10-10,Pass,Pass,Warning,Pass,False,Warning,Offer amount inconsistent,33.7,3,0,0,Minor fixes required,Conditional,1,5
QA51255,CMP17791,2023-04-21,Pass,Pass,Pass,Pass,True,Pass,,95.4,2,0,0,Approved,Approved,0,71
QA51256,CMP19483,2024-05-13,Warning,Fail,Warning,Fail,True,Fail,Font/formatting issues,1.6,4,2,0,Minor fixes required,Conditional,0,11
QA51257,CMP11108,2023-02-02,Warning,Warning,Warning,Fail,True,Fail,Disclaimer missing,14.7,4,1,0,Minor fixes required,Conditional,1,11
QA51258,CMP13397,2025-01-22,Pass,Pass,Pass,Pass,True,Pass,,50.5,5,0,0,Approved,Approved,2,4
QA51259,CMP13466,2025-05-06,Pass,Pass,Pass,Pass,True,Pass,,40.9,3,0,0,Approved,Conditional,3,6
QA51260,CMP18365,2024-07-13,Fail,Fail,Warning,Warning,True,Fail,Terms and conditions unclear,17.7,3,1,0,Minor fixes required,Conditional,0,47
QA51261,CMP16885,2023-11-10,Pass,Pass,Pass,Pass,True,Pass,,57.0,4,0,0,Approved,Approved,0,13
QA51262,CMP15567,2024-08-11,Pass,Pass,Pass,Pass,True,Pass,,52.1,2,0,0,Approved,Approved,0,59
QA51263,CMP18856,2024-09-18,Pass,Pass,Pass,Pass,True,Pass,,99.2,3,0,0,Approved,Approved,1,8
QA51264,CMP10295,2023-12-05,Pass,Pass,Pass,Pass,True,Pass,,50.3,3,0,0,Approved,Approved,3,67
QA51265,CMP19398,2025-11-13,Warning,Warning,Fail,Fail,True,Fail,Offer amount inconsistent,9.6,5,3,0,Needs revision,Rejected,3,57
QA51266,CMP12387,2023-01-13,Pass,Pass,Pass,Pass,True,Pass,,42.1,2,0,0,Approved,Conditional,2,65
QA51267,CMP11902,2023-09-21,Pass,Pass,Pass,Pass,True,Pass,,90.1,2,0,0,Approved,Approved,1,45
QA51268,CMP13400,2023-12-16,Warning,Warning,Warning,Fail,True,Warning,Aggressive wording detected,12.2,5,1,0,Minor fixes required,Conditional,3,69
QA51269,CMP18713,2024-03-11,Warning,Fail,Fail,Pass,True,Warning,CTA differs across channels,23.8,2,5,0,Needs revision,Rejected,0,42
QA51270,CMP10978,2025-11-23,Pass,Pass,Pass,Pass,False,Pass,,83.4,4,0,0,Approved,Approved,3,19
QA51271,CMP11766,2026-03-17,Pass,Pass,Pass,Pass,True,Pass,,67.3,4,0,0,Approved,Approved,3,40
QA51272,CMP16017,2024-10-14,Pass,Pass,Pass,Pass,True,Pass,,77.7,4,0,0,Approved,Approved,3,71
QA51273,CMP16754,2025-01-12,Warning,Warning,Fail,Pass,True,Warning,Regulatory language missing,22.7,5,4,1,Needs revision,Rejected,1,44
QA51274,CMP13026,2025-11-07,Pass,Pass,Pass,Pass,True,Pass,,84.5,3,0,0,Approved,Approved,2,2
QA51275,CMP10124,2025-12-30,Pass,Pass,Pass,Pass,True,Pass,,81.4,4,0,0,Approved,Approved,2,19
QA51276,CMP10895,2026-03-17,Pass,Pass,Pass,Pass,True,Pass,,66.3,2,0,0,Approved,Approved,0,63
QA51277,CMP15420,2024-08-19,Fail,Fail,Warning,Warning,True,Warning,Font/formatting issues,5.7,4,4,0,Minor fixes required,Conditional,2,42
QA51278,CMP12507,2026-01-17,Pass,Pass,Pass,Pass,True,Pass,,43.2,4,0,0,Approved,Conditional,3,55
QA51279,CMP12023,2023-11-15,Pass,Pass,Pass,Pass,True,Pass,,74.1,3,0,0,Approved,Approved,0,19
QA51280,CMP14354,2024-12-19,Pass,Pass,Pass,Pass,True,Pass,,93.1,3,0,0,Approved,Approved,3,63
QA51281,CMP17561,2025-10-23,Pass,Pass,Pass,Pass,True,Pass,,47.5,3,0,0,Approved,Conditional,2,35
QA51282,CMP16727,2023-10-18,Pass,Pass,Pass,Pass,True,Pass,,76.0,3,0,0,Approved,Approved,1,68
QA51283,CMP19073,2026-01-09,Pass,Pass,Pass,Pass,False,Pass,,83.1,4,0,0,Approved,Approved,0,72
QA51284,CMP13766,2024-10-19,Pass,Pass,Pass,Pass,True,Warning,,38.2,5,0,0,Approved,Conditional,1,52
QA51285,CMP17193,2024-07-19,Fail,Fail,Fail,Fail,True,Fail,Expiry date mismatch,5.7,5,5,1,Needs revision,Rejected,3,66
QA51286,CMP13704,2023-10-02,Warning,Warning,Warning,Pass,True,Warning,Aggressive wording detected,22.1,5,5,0,Minor fixes required,Conditional,3,5
QA51287,CMP17336,2025-12-11,Pass,Pass,Pass,Pass,True,Pass,,93.0,5,0,0,Approved,Approved,0,52
